id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
643408512680532756,Rental unit in Florence · ★4.89 · 2 bedrooms · 4 beds · 2 baths,451068851,Donatella,,Centro Storico,43.774017,11.24758,Entire home/apt,245,2,74,2023-09-10,4.89,2,330,53,
643509198002719947,Condo in Florence · ★4.82 · 1 bedroom · 1 bed · 1 bath,397810,Valter,,Campo di Marte,43.77367,11.27791,Entire home/apt,124,3,44,2023-08-25,2.89,17,217,30,
643793888501336873,Condo in Florence · ★4.77 · 1 bedroom · 1 bed · 1 bath,792772,Francesca,,Centro Storico,43.76892,11.24434,Entire home/apt,140,4,22,2023-09-09,1.53,1,219,15,
643825464031377936,Condo in Florence · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,62899038,Patricia,,Centro Storico,43.7761121,11.2549018,Private room,40,2,17,2022-11-03,1.27,2,218,9,
643836652051390059,Rental unit in Florence · 3 bedrooms · 5 beds · 2 baths,431986242,Bookiply,,Campo di Marte,43.7817489,11.2769347,Entire home/apt,212,1,0,,,3,364,0,
643915836875439156,Rental unit in Florence · ★3.70 · 2 bedrooms · 3 beds · 2 baths,23904874,Edoardo E Michela,,Centro Storico,43.76909,11.2589,Entire home/apt,295,2,10,2023-06-16,0.66,193,339,3,
643926520365632933,Loft in Florence · ★4.59 · 1 bedroom · 1 bed · 1 bath,463008760,Leonardo,,Centro Storico,43.768529777297495,11.248068674868778,Entire home/apt,191,2,27,2023-09-12,1.90,1,332,20,
643994905821104136,Condo in Florence · ★4.86 · 3 bedrooms · 6 beds · 2 baths,463025185,Gregorio,,Centro Storico,43.77324,11.24578,Entire home/apt,317,2,36,2023-09-09,2.74,1,20,33,
644008546677224210,Rental unit in Florence · ★4.15 · 1 bedroom · 2 beds · 2 baths,23904874,Edoardo E Michela,,Centro Storico,43.76989,11.25934,Entire home/apt,152,2,26,2023-08-26,1.79,193,313,15,
644032197548356670,Condo in Florence · ★4.77 · 1 bedroom · 2 beds · 1 bath,28303808,Salvatore,,Rifredi,43.78921,11.22036,Entire home/apt,124,2,30,2023-07-28,1.96,1,30,24,
644044333007000888,Rental unit in Florence · ★4.86 · 1 bedroom · 1 bed · 1 bath,93332919,Chiara,,Centro Storico,43.76908,11.25424,Entire home/apt,137,3,21,2023-07-27,1.38,1,104,12,
644052205889551433,Condo in Florence · ★4.92 · 3 bedrooms · 3 beds · 3 baths,463038902,Adilia,,Isolotto Legnaia,43.77233,11.2325,Entire home/apt,255,2,38,2023-08-25,2.51,1,67,34,
644079063035829358,Condo in Florence · ★4.73 · 1 bedroom · 2 beds · 1 bath,463050505,Alexandro,,Centro Storico,43.77619405434482,11.25048436931154,Entire home/apt,160,2,56,2023-09-09,4.29,1,292,53,
644082818025683248,Condo in Florence · 2 bedrooms · 2 beds · 2 baths,362343373,Silvia,,Rifredi,43.78475,11.25456,Entire home/apt,180,2,1,2022-06-19,0.07,1,224,0,
644085221718464536,Rental unit in Florence · ★4.60 · 1 bedroom · 4 beds · 1 bath,65222778,Apartments_Florence,,Centro Storico,43.76577,11.25219,Entire home/apt,251,3,5,2023-04-20,0.35,39,278,1,
644165780787287890,Rental unit in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,463079197,Abu,,Centro Storico,43.77942,11.25938,Entire home/apt,295,1,56,2023-09-09,3.88,1,88,51,
644186012156136142,Condo in Florence · ★4.80 · 2 bedrooms · 3 beds · 1 bath,463085123,Giovanni,,Campo di Marte,43.7844643,11.2900021,Entire home/apt,100,1,5,2022-08-16,0.35,1,0,0,
644218392349575827,Condo in Florence · ★4.97 · 1 bedroom · 2 beds · 1 bath,93451759,Gabriele,,Centro Storico,43.7661949,11.2544273,Entire home/apt,150,3,38,2023-09-09,2.67,1,333,35,
644522741783267980,Condo in Florence · 2 bedrooms · 4 beds · 1 bath,4156491,Apartments Florence,,Centro Storico,43.76974,11.25499,Entire home/apt,412,3,2,2023-06-01,0.51,97,133,2,
644578443497339430,Rental unit in Florence · ★4.75 · 1 bedroom · 1 bed · 1 private bath,43359353,Antonio,,Isolotto Legnaia,43.778282,11.2092538,Private room,100,1,4,2023-06-04,0.27,1,280,3,
644643881949021824,Home in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,463185554,Barbara,,Centro Storico,43.77873,11.2436,Private room,58,2,32,2023-09-10,2.12,1,63,25,04817LTN11334
644712862637605118,Condo in Florence · ★4.85 · 1 bedroom · 2 beds · 1 bath,448054153,Gabriella,,Centro Storico,43.76829,11.26068,Entire home/apt,141,2,40,2023-09-08,3.23,2,332,38,
644724248719067843,Condo in Florence · ★4.86 · 2 bedrooms · 2 beds · 1 bath,425701381,Florinda,,Rifredi,43.79332,11.21131,Entire home/apt,148,2,43,2023-09-11,2.85,1,350,21,
644724694176587574,Condo in Florence · 2 bedrooms · 2 beds · 2 baths,7439057,Rita E Gisella,,Isolotto Legnaia,43.76991,11.23387,Entire home/apt,250,1,0,,,34,0,0,
644737368446437190,Condo in Florence · 2 bedrooms · 3 beds · 1 bath,7439057,Rita E Gisella,,Isolotto Legnaia,43.77103,11.23401,Entire home/apt,250,1,1,2022-09-25,0.08,34,0,1,
644774942260317972,Condo in Florence · ★4.23 · 3 bedrooms · 6 beds · 2 baths,451598379,Federico,,Centro Storico,43.7696,11.25696,Entire home/apt,182,3,13,2023-08-18,0.93,18,67,9,048017LTI7490
644782684234634288,Condo in Florence · ★New · 3 bedrooms · 4 beds · 1 bath,451598379,Federico,,Centro Storico,43.76844,11.26434,Entire home/apt,169,3,1,2023-08-26,1,18,328,1,048017LTN6410
644829335048328208,Condo in Florence · ★4.47 · 1 bedroom · 2 beds · 1 bath,463235437,Paola,,Centro Storico,43.76918,11.25884,Entire home/apt,130,3,19,2023-07-21,1.68,1,324,19,
645264076855764485,Rental unit in Florence · ★4.25 · 2 bedrooms · 3 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.77652,11.25281,Entire home/apt,391,3,4,2023-04-16,0.28,44,288,2,
645413992878406457,Rental unit in Florence · ★3.50 · 2 bedrooms · 4 beds · 2 baths,175095371,Annie,,Centro Storico,43.7721578034761,11.2638621018524,Entire home/apt,199,1,4,2022-10-31,0.31,54,0,3,048017LTI7378
645495096678367307,Condo in Florence · 3 bedrooms · 5 beds · 2 baths,451598379,Federico,,Centro Storico,43.781967413611085,11.257646373329413,Entire home/apt,5000,3,2,2023-08-22,1.30,18,0,2,048017LTN9973
645507846166669890,Condo in Florence · ★4.11 · 2 bedrooms · 3 beds · 1 bath,451598379,Federico,,Centro Storico,43.76342,11.24495,Entire home/apt,5000,3,9,2023-08-08,0.64,18,239,4,048017LTI7488
646005088124360749,Condo in Florence · ★3.88 · 2 bedrooms · 3 beds · 1 bath,451598379,Federico,,Centro Storico,43.77619,11.25365,Entire home/apt,150,3,8,2023-08-22,0.57,18,308,4,048017LTI7487
646039470752496528,Rental unit in Florence · ★4.79 · 2 bedrooms · 4 beds · 3 baths,175095371,Annie,,Centro Storico,43.7686488139353,11.258542132016,Entire home/apt,237,1,14,2023-08-21,1.04,54,85,11,
646058676252765780,Condo in Florence · ★4.97 · 1 bedroom · 2 beds · 1 bath,182749349,Elena,,Centro Storico,43.7617108,11.2430034,Entire home/apt,118,3,37,2023-09-12,2.44,1,216,26,
646102075836979482,Rental unit in Florence · 2 bedrooms · 2 beds · 2 baths,26894194,Mamo,,Centro Storico,43.77557,11.26955,Entire home/apt,278,1,2,2023-04-10,0.17,133,320,2,
646109094515262832,Rental unit in Florence · ★4.77 · 2 bedrooms · 3 beds · 1 bath,26894194,Mamo,,Centro Storico,43.77902,11.25337,Entire home/apt,322,1,13,2023-08-23,0.90,133,308,10,
646156353582077536,Condo in Florence · ★4.72 · 1 bedroom · 1 bed · 1 bath,187225527,Andrea,,Centro Storico,43.78360869999999,11.2347671,Entire home/apt,117,2,65,2023-09-01,4.29,10,330,48,
646157366786575416,Rental unit in Florence · ★4.66 · 1 bedroom · 3 beds · 1 bath,23904874,Edoardo E Michela,,Centro Storico,43.76966,11.25209,Entire home/apt,206,2,76,2023-08-28,5.08,193,186,59,
646229568320883179,Rental unit in Florence · ★3.58 · 1 bedroom · 3 beds · 1 bath,23904874,Edoardo E Michela,,Centro Storico,43.76984,11.26099,Entire home/apt,135,2,19,2023-06-27,1.26,193,265,12,
646237234852738052,Condo in Florence · 1 bedroom · 2 beds · 1 bath,7439057,Rita E Gisella,,Centro Storico,43.77219,11.26438,Entire home/apt,228,1,2,2023-05-27,0.49,34,197,2,
646243251041219098,Rental unit in Florence · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,23904874,Edoardo E Michela,,Centro Storico,43.76684,11.25204,Entire home/apt,325,2,6,2023-07-30,0.45,193,244,3,
646289124058085598,Rental unit in Florence · 1 bedroom · 1 bed · 1 private bath,463541039,Pegaso,,Centro Storico,43.77603,11.24557,Private room,194,1,1,2022-07-23,0.07,12,335,0,
646293693623137016,Condo in Florence · ★4.64 · 1 bedroom · 2 beds · 1 bath,167987188,Rossella,,Centro Storico,43.77505,11.2439,Entire home/apt,170,1,11,2022-10-25,0.73,3,327,4,
646819059597319204,Condo in Florence · ★4.84 · 1 bedroom · 1 bed · 1 bath,3314526,Alessandro,,Centro Storico,43.76745,11.26102,Entire home/apt,287,2,25,2023-08-20,1.75,43,313,22,
646914237627332535,Boutique hotel in Florence · ★4.44 · 1 bedroom · 1 bed · 1 private bath,463406092,Mariaceleste,,Centro Storico,43.76649,11.25288,Private room,200,1,16,2023-08-10,1.29,8,263,15,
646914283331496283,Boutique hotel in Florence · ★4.17 · 1 bedroom · 1 bed · 1 private bath,463406092,Mariaceleste,,Centro Storico,43.76635,11.25203,Private room,200,1,24,2023-07-29,1.98,8,277,24,
646920257460348007,Boutique hotel in Florence · ★4.55 · 1 bedroom · 1 bed · 1 private bath,463406092,Mariaceleste,,Centro Storico,43.76647,11.2528,Private room,170,1,20,2023-08-24,1.32,8,268,14,
646924757748675754,Boutique hotel in Florence · ★4.36 · 1 bedroom · 1 bed · 1 private bath,463406092,Mariaceleste,,Centro Storico,43.76701,11.25164,Private room,250,1,11,2023-07-08,0.83,8,280,10,
646966896240510633,Home in Florence · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,42699828,Graziano,,Centro Storico,43.774066588038025,11.245869342327891,Private room,80,2,74,2023-09-08,4.96,1,327,52,
646986748376929566,Condo in Florence · ★4.69 · 1 bedroom · 2 beds · 1.5 baths,15507676,Martina,,Centro Storico,43.77263,11.24468,Entire home/apt,230,2,32,2023-09-12,2.16,12,144,22,
647069816548423493,Condo in Florence · ★4.86 · 1 bedroom · 2 beds · 1 bath,463726984,Sabrina,,Centro Storico,43.768193,11.258629,Entire home/apt,239,1,78,2023-09-01,5.51,1,70,63,CIR 048017LTN7391
647113072233570471,Guest suite in Florence · ★4.52 · 1 bedroom · 1 bed · 1 bath,120271769,Emiliano,,Rifredi,43.79148,11.25157,Entire home/apt,80,1,46,2023-08-14,3.05,2,75,35,
647154671217077795,Condo in Florence · ★4.75 · 1 bedroom · 2 beds · 1 bath,59955692,Andrea,,Centro Storico,43.77308,11.24616,Entire home/apt,641,2,20,2023-07-13,1.41,1,58,18,
647167043408352677,Rental unit in Florence · ★4.42 · 1 bedroom · 1 bed · 1 bath,407264422,Stefano,,Centro Storico,43.7793,11.25848,Entire home/apt,99,2,26,2023-08-26,1.73,13,338,17,
647646874064980652,Home in Florence · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,463845350,Stefania,,Centro Storico,43.7783617,11.2559881,Private room,49,1,63,2023-09-08,4.16,1,259,60,
647731993331153967,Condo in Florence · ★4.90 · 1 bedroom · 2 beds · 1 private bath,463873159,Elena,,Centro Storico,43.78155,11.23515,Private room,63,2,91,2023-08-27,6.03,2,10,67,
647773314568167688,Home in Florence · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,220408150,Salvatore,,Isolotto Legnaia,43.77163,11.21566,Shared room,50,1,52,2023-08-24,3.50,2,299,44,
647843958904352133,Condo in Florence · ★4.80 · 2 bedrooms · 2 beds · 1 bath,21037402,Laura,,Centro Storico,43.77523,11.24442,Entire home/apt,147,1,50,2023-09-09,3.33,10,140,31,
647853425795398573,Condo in Florence · ★3.83 · 1 bedroom · 1 bed · 1.5 baths,3314526,Alessandro,,Centro Storico,43.76521,11.26093,Entire home/apt,400,2,6,2022-09-10,0.40,43,347,0,
648133676427646838,Loft in Florence · ★4.69 · 1 bedroom · 3 beds · 1 bath,44273038,Luca,,Gavinana Galluzzo,43.75322,11.24014,Entire home/apt,95,2,49,2023-09-10,5.29,1,336,49,‭696953956026‬
648134780464916382,Rental unit in Florence · ★4.30 · 1 bedroom · 2 beds · 1 bath,76556384,Andrea,,Centro Storico,43.77504,11.25292,Entire home/apt,109,1,10,2023-05-14,0.71,63,328,9,
648192457182094988,Rental unit in Florence · ★4.60 · 4 bedrooms · 8 beds · 2 baths,175095371,Annie,,Centro Storico,43.7655525846047,11.2589353,Entire home/apt,435,1,10,2023-08-15,0.70,54,0,8,
648268543649026884,Serviced apartment in Florence · ★4.67 · 1 bedroom · 2 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7755141,11.2534431,Entire home/apt,287,1,3,2023-06-29,0.23,44,94,2,
648277490381839281,Condo in Florence · ★4.60 · 1 bedroom · 2 beds · 1 bath,237278718,Andreea,,Centro Storico,43.7652543,11.2570288,Entire home/apt,159,1,30,2023-09-11,2.56,2,338,30,
648311001782909017,Serviced apartment in Florence · ★4.82 · 1 bedroom · 2 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7755141,11.2534431,Entire home/apt,266,1,11,2023-08-20,0.79,44,191,6,
648323900493223032,Rental unit in Florence · ★4.76 · 1 bedroom · 2 beds · 1 bath,249850421,ApartmentsFlorence,,Centro Storico,43.7755141,11.2534431,Entire home/apt,276,1,21,2023-07-26,1.46,44,306,18,
648335493849531719,Serviced apartment in Florence · ★5.0 · 3 bedrooms · 3 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7668141,11.2599577,Entire home/apt,569,1,3,2023-06-14,0.55,44,316,3,
648346173349076012,Condo in Florence · ★4.50 · 2 bedrooms · 2 beds · 1 bath,249850421,ApartmentsFlorence,,Centro Storico,43.7713982,11.2567193,Entire home/apt,399,1,16,2023-08-01,1.12,44,232,15,
648350778748684446,Condo in Florence · ★4.75 · 1 bedroom · 1 bed · 1 bath,464018768,Elena,,Centro Storico,43.7704,11.2524,Entire home/apt,107,1,12,2023-08-20,0.89,1,1,9,
648353571388915311,Condo in Florence · ★4.88 · 1 bedroom · 2 beds · 1 bath,464022191,HouseFlo,,Centro Storico,43.7695399,11.2522242,Entire home/apt,139,3,64,2023-09-06,4.28,2,308,46,048017LTI7369
648356429460673676,Rental unit in Florence · ★4.79 · 1 bedroom · 1 bed · 1 bath,463541039,Pegaso,,Centro Storico,43.77577,11.24724,Private room,276,1,14,2023-08-15,0.96,12,340,4,
648360931915600277,Serviced apartment in Florence · 2 bedrooms · 4 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7623654,11.2431619,Entire home/apt,257,1,1,2022-08-19,0.08,44,0,0,
648369964323974295,Serviced apartment in Florence · 2 bedrooms · 3 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7715239,11.2661932,Entire home/apt,354,1,1,2022-08-04,0.07,44,0,0,
648372683215500282,Rental unit in Florence · 1 bedroom · 1 bed · 1.5 baths,254020059,Amalia,,Campo di Marte,43.77751,11.27271,Entire home/apt,187,1,2,2023-05-24,0.20,11,0,2,
648387585957134378,Condo in Florence · ★5.0 · 2 bedrooms · 3 beds · 2 baths,192303150,Ron,,Centro Storico,43.77462,11.25778,Entire home/apt,461,3,10,2023-07-10,0.66,2,334,7,
648438294518942182,Condo in Florence · ★4.87 · 1 bedroom · 1 bed · 2 baths,464042397,Morena,,Centro Storico,43.7651477,11.2468547,Entire home/apt,141,2,30,2023-08-28,2.02,1,286,18,048017LTN9930
648445090348932272,Condo in Florence · ★4.54 · 1 bedroom · 1 bed · 1 bath,464051683,Thomas,,Gavinana Galluzzo,43.7571446,11.2953851,Entire home/apt,97,2,26,2023-06-19,1.73,1,336,17,
648592912529854543,Rental unit in Florence · ★4.17 · 1 bedroom · 1 bed · 1 bath,463541039,Pegaso,,Centro Storico,43.77536,11.24694,Private room,219,1,6,2023-07-06,0.41,12,326,3,
648605762597896564,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,463541039,Pegaso,,Centro Storico,43.7756,11.24584,Private room,240,1,1,2023-03-23,0.17,12,338,1,
648626185036198352,Rental unit in Florence · ★4.67 · 1 bedroom · 1 bed · 1 bath,463541039,Pegaso,,Centro Storico,43.7774,11.24506,Private room,258,1,3,2022-09-27,0.21,12,344,1,
648638373305380063,Vacation home in Florence · ★4.40 · 1 bedroom · 2 beds · 1 bath,463541039,Pegaso,,Centro Storico,43.77539,11.24598,Entire home/apt,316,1,5,2023-05-01,0.34,12,258,3,
648849526713484684,Condo in Florence · ★4.91 · 2 bedrooms · 3 beds · 1 bath,464159373,Stefano,,Centro Storico,43.77032,11.26652,Entire home/apt,198,2,11,2023-09-12,0.73,1,158,9,
648980817825566644,Condo in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,23150180,Sara,,Centro Storico,43.76715,11.25321,Entire home/apt,250,1,3,2023-06-19,0.86,1,182,3,048017LTN6451
648989651454955733,Rental unit in Florence · ★4.0 · 2 bedrooms · 4 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7673926,11.2530595,Entire home/apt,529,3,3,2023-08-26,2.43,44,238,3,
649003148307044737,Serviced apartment in Florence · 1 bedroom · 2 beds · 1 bath,249850421,ApartmentsFlorence,,Centro Storico,43.7667454,11.2533977,Entire home/apt,254,1,0,,,44,0,0,
649011849954508053,Serviced apartment in Florence · 2 bedrooms · 2 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7677453,11.2500183,Entire home/apt,315,1,1,2022-08-05,0.07,44,64,0,
649018837053703725,Serviced apartment in Florence · 1 bedroom · 2 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7806062,11.2635336,Entire home/apt,329,1,2,2023-06-14,0.63,44,1,2,
649048112575053267,Serviced apartment in Florence · 2 bedrooms · 4 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7764947,11.2581447,Entire home/apt,454,1,1,2023-07-03,0.41,44,42,1,
649048635037052400,Home in Florence · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,8204852,Jacopo,,Rifredi,43.7989,11.24069,Private room,46,1,58,2023-08-18,4.18,2,29,51,
649068535962201560,Rental unit in Florence · ★4.77 · 2 bedrooms · 3 beds · 2 baths,114253061,Lorenzo,,Centro Storico,43.77391,11.2685,Entire home/apt,295,1,43,2023-08-24,2.87,39,39,30,
649084241783813972,Serviced apartment in Florence · 2 bedrooms · 3 beds · 1 bath,249850421,ApartmentsFlorence,,Centro Storico,43.774441,11.2626416,Entire home/apt,302,1,0,,,44,0,0,
649084554552900521,Condo in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,102983376,Roberto,,Rifredi,43.78993,11.24447,Entire home/apt,135,3,3,2023-06-04,0.63,1,110,3,
649147278394159687,Condo in Florence · ★4.96 · 2 bedrooms · 2 beds · 2 baths,1645859,David,,Centro Storico,43.7685707,11.2539477,Entire home/apt,376,2,81,2023-09-12,5.39,29,241,64,
649158996558071803,Condo in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,464230254,Lucia,,Rifredi,43.7942632,11.2433524,Entire home/apt,104,2,14,2023-06-30,1.00,1,76,13,
649197848953773526,Bed and breakfast in Florence · ★5.0 · 1 bedroom · 1 bed · 1 private bath,439500895,Marco,,Centro Storico,43.768291132818526,11.242206506431103,Private room,150,2,3,2022-08-06,0.20,4,41,0,
649690573778666916,Condo in Florence · ★4.79 · 1 bedroom · 2 beds · 1 private bath,14111121,Claudia,,Rifredi,43.78665,11.26074,Private room,45,3,28,2023-08-26,1.85,4,209,16,
649697877675165463,Serviced apartment in Florence · 2 bedrooms · 3 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.77126519999999,11.2507519,Entire home/apt,353,1,1,2022-10-16,0.09,44,19,1,
649707141349298614,Rental unit in Florence · 3 bedrooms · 4 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7797814,11.2449298,Entire home/apt,404,1,0,,,44,0,0,
649714584288253567,Condo in Florence · ★4.57 · 2 bedrooms · 2 beds · 1 bath,29177416,Jacqueline,,Centro Storico,43.78118,11.24434,Entire home/apt,249,2,54,2023-08-29,3.58,12,266,33,
649715782039757992,Serviced apartment in Florence · 2 bedrooms · 3 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7664616,11.2479913,Entire home/apt,348,1,1,2023-07-08,0.44,44,0,1,
649733974905553117,Serviced apartment in Florence · 1 bedroom · 3 beds · 1 bath,249850421,ApartmentsFlorence,,Centro Storico,43.7776928,11.2583258,Entire home/apt,223,1,0,,,44,0,0,
649740307270677042,Home in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,199449726,Francesca,,Rifredi,43.789637,11.252073,Entire home/apt,159,2,3,2023-05-28,0.57,1,354,3,
649742895844804928,Serviced apartment in Florence · 2 bedrooms · 3 beds · 1 bath,249850421,ApartmentsFlorence,,Centro Storico,43.77410769999999,11.2428278,Entire home/apt,286,1,0,,,44,0,0,
649755872457065220,Condo in Florence · ★4.75 · 3 bedrooms · 4 beds · 2 baths,451598379,Federico,,Centro Storico,43.76797,11.26507,Entire home/apt,5000,3,4,2023-08-04,0.28,18,239,2,048017LTN6412
650412794141334641,Condo in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,16029571,Federico,,Centro Storico,43.7666676,11.2547109,Entire home/apt,266,3,27,2023-09-05,1.92,2,290,21,
650451670398539028,Condo in Florence · ★5.0 · 2 bedrooms · 2 beds · 2 baths,3772121,Luca,,Rifredi,43.7892912,11.2527212,Entire home/apt,157,5,8,2023-08-26,0.77,3,166,8,
650497000251450629,Serviced apartment in Florence · ★4.93 · 2 bedrooms · 2 beds · 2 baths,464535394,Serhii,,Centro Storico,43.77296,11.25267,Entire home/apt,183,1,150,2023-09-11,10.32,3,21,117,
650507858046549086,Serviced apartment in Florence · 1 bedroom · 1 bed · 1 bath,249850421,ApartmentsFlorence,,Centro Storico,43.77405,11.25636,Entire home/apt,300,1,0,,,44,0,0,
650520389029698203,Serviced apartment in Florence · 1 bedroom · 3 beds · 1 bath,249850421,ApartmentsFlorence,,Centro Storico,43.7713103,11.2500827,Entire home/apt,253,1,2,2023-06-25,0.71,44,0,2,
650552974054478675,Condo in Florence · ★4.63 · 1 bedroom · 1 bed · 1 bath,464358804,Francesco,,Centro Storico,43.76992829835305,11.253550909459591,Entire home/apt,150,2,96,2023-08-20,6.53,2,1,78,048017LTN7939
650554551631148316,Serviced apartment in Florence · 2 bedrooms · 3 beds · 2 baths,249850421,ApartmentsFlorence,,Centro Storico,43.7768833,11.2540508,Entire home/apt,340,1,0,,,44,159,0,
650588953830477856,Loft in Florence · ★4.89 · 1 bedroom · 1 bed · 1 bath,109008074,Camila,,Centro Storico,43.76345,11.26078,Entire home/apt,115,3,19,2023-09-11,1.31,1,19,12,
650625477375138473,Rental unit in Florence · ★4.98 · 2 bedrooms · 2 beds · 2 baths,1645859,David,,Centro Storico,43.7685707,11.2539477,Entire home/apt,389,2,92,2023-09-08,6.30,29,208,73,
651167389830335092,Condo in Florence · ★4.82 · 1 bedroom · 1 bed · 1 bath,3314526,Alessandro,,Centro Storico,43.7675995,11.252657,Entire home/apt,368,2,38,2023-09-04,2.59,43,283,30,
651190977234867278,Condo in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,464690582,Laura,,Campo di Marte,43.7853661,11.2620352,Entire home/apt,113,10,3,2023-07-25,0.23,1,335,2,
651263457751244210,Condo in Florence · ★4.81 · 2 bedrooms · 3 beds · 2 baths,19613323,Luca,,Centro Storico,43.764268,11.2620558,Entire home/apt,181,2,27,2023-07-14,1.90,15,263,21,
651281630426868825,Rental unit in Florence · ★4.67 · 2 bedrooms · 2 beds · 1 bath,23904874,Edoardo E Michela,,Isolotto Legnaia,43.76816,11.2388,Entire home/apt,175,2,6,2023-08-01,0.45,193,52,2,
651322638269715889,Condo in Florence · ★4.80 · 1 bedroom · 2 beds · 1 bath,237278718,Andreea,,Centro Storico,43.7652543,11.2570288,Entire home/apt,163,1,44,2023-09-10,3.62,2,314,44,
651332172396123394,Rental unit in Florence · ★4.72 · 2 bedrooms · 3 beds · 2 baths,23904874,Edoardo E Michela,,Centro Storico,43.76808,11.2503,Entire home/apt,243,2,36,2023-08-27,2.66,193,310,29,
651335426934577196,Rental unit in Florence · ★4.15 · 2 bedrooms · 4 beds · 1 bath,4330791,Michela,,Rifredi,43.79759,11.21721,Entire home/apt,91,1,13,2023-08-11,0.91,10,318,10,048017LTN7394
651341972755307902,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,23904874,Edoardo E Michela,,Centro Storico,43.77277,11.26376,Entire home/apt,108,60,0,,,193,0,0,
651467773655773230,Condo in Florence · ★4.79 · 1 bedroom · 2 beds · 1 bath,18133263,Daniela,,Centro Storico,43.7850028,11.2262963,Entire home/apt,111,2,52,2023-06-16,3.51,3,27,34,048017LTN7332
651507205723292717,Rental unit in Florence · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,448557357,Kevin,,Campo di Marte,43.77099,11.28247,Private room,75,1,30,2023-07-16,2.26,2,342,27,
651834244661835738,Condo in Florence · ★4.93 · 1 bedroom · 3 beds · 1 bath,20979810,Iris,,Centro Storico,43.76969,11.25872,Entire home/apt,150,3,45,2023-09-11,3.11,1,326,36,
652023511610338586,Condo in Florence · ★4.80 · 3 bedrooms · 5 beds · 2 baths,312864460,Rayan,,Centro Storico,43.77663966723457,11.249576357914227,Entire home/apt,269,1,75,2023-09-11,5.27,2,307,54,
652079263828126301,Condo in Florence · ★New · 1 bedroom · 1 bed · 2 baths,707707,Monika,,Centro Storico,43.7677922,11.2514419,Entire home/apt,226,1,0,,,25,344,0,
652088511575365766,Serviced apartment in Florence · ★4.93 · 1 bedroom · 5 beds · 2 baths,1184644,Samuel & Paolo For Firenze Rentals®,,Centro Storico,43.7705,11.25604,Entire home/apt,276,1,41,2023-09-08,2.85,17,321,32,
652090937356797814,Home in Florence · ★5.0 · 3 bedrooms · 3 beds · 2 baths,3194052,Marco,,Centro Storico,43.75902,11.23232,Entire home/apt,200,3,5,2023-08-11,0.37,1,227,3,
652093582015572347,Guest suite in Florence · ★4.82 · 1 bedroom · 1 bed · 1 bath,464881115,Orchidea,,Centro Storico,43.77938,11.24036,Entire home/apt,100,3,39,2023-07-31,3.18,1,194,37,
652623165360501808,Condo in Florence · ★4.83 · 1 bedroom · 2 beds · 1 bath,2139023,Felicitas,,Centro Storico,43.76803,11.24321,Entire home/apt,132,2,24,2023-07-15,1.60,1,7,11,
652689934582343163,Condo in Florence · ★4.96 · 1 bedroom · 2 beds · 1 bath,464995773,Lorenzo,,Rifredi,43.79732692004171,11.218956665081782,Entire home/apt,81,1,96,2023-09-11,6.58,1,311,85,
653117843211116368,Rental unit in Florence · ★4.56 · 3 bedrooms · 5 beds · 3 baths,85757539,Laia,,Centro Storico,43.7756,11.26197,Entire home/apt,471,2,45,2023-08-31,3.13,5,299,41,
